meter_id,group_id,timestamp,consumption_kwh,temperature_c,is_weekend,is_holiday
M0001,G01,2025-01-07 14:00:00,1.9159985902678487,13.670833763303012,False,False
M0001,G01,2025-01-07 15:00:00,12.568184520876873,13.337265101486729,False,False
M0001,G01,2025-01-07 16:00:00,2.66876520247372,13.430580844564059,False,False
M0001,G01,2025-01-07 17:00:00,3.4546026019533524,12.73227823085308,False,False
M0001,G01,2025-01-07 18:00:00,2.2028955780992154,16.443732656902142,False,False
M0001,G01,2025-01-07 19:00:00,2.7044183049179464,12.38600388215435,False,False
M0001,G01,2025-01-07 20:00:00,2.8893194738311814,13.870204328222004,False,False
M0001,G01,2025-01-07 21:00:00,2.9285746632997376,10.680012882558872,False,False
M0001,G01,2025-01-07 22:00:00,2.0262293920186307,12.695468376948686,False,False
M0001,G01,2025-01-07 23:00:00,2.2416041897929073,9.899641397830385,False,False
M0001,G01,2025-01-08 00:00:00,1.9295291205714178,9.793180904561131,False,False
M0001,G01,2025-01-08 01:00:00,1.7461669897361314,9.407930940279265,False,False
M0001,G01,2025-01-08 02:00:00,1.376382377083132,9.079030861574598,False,False
M0001,G01,2025-01-08 03:00:00,1.231136743937487,10.139910631983627,False,False
M0001,G01,2025-01-08 04:00:00,0.9567272477881905,9.51104055868127,False,False
M0001,G01,2025-01-08 05:00:00,1.079104296148789,10.007756736141127,False,False
M0001,G01,2025-01-08 06:00:00,1.1491957885586768,9.436778178132437,False,False
M0001,G01,2025-01-08 07:00:00,1.0337010740466357,12.072117212631518,False,False
M0001,G01,2025-01-08 08:00:00,0.904919522039984,14.083938008256572,False,False
M0001,G01,2025-01-08 09:00:00,1.4366405314362982,13.182057358549013,False,False
M0001,G01,2025-01-08 10:00:00,1.5503927234562527,13.415805514412346,False,False
M0001,G01,2025-01-08 11:00:00,1.5017842801232792,14.64008351900217,False,False
M0001,G01,2025-01-08 12:00:00,1.7573889111900833,16.620082532809047,False,False
M0001,G01,2025-01-08 13:00:00,1.7024799867061606,15.806933731687133,False,False
M0001,G01,2025-01-08 14:00:00,2.0154483334669457,14.466860529480268,False,False
M0001,G01,2025-01-08 15:00:00,2.2127571560340282,16.342297626338507,False,False
M0001,G01,2025-01-08 16:00:00,2.833606405370622,14.40930214654842,False,False
M0001,G01,2025-01-08 17:00:00,2.326792972209824,15.871898937679918,False,False
M0001,G01,2025-01-08 18:00:00,2.7461934096031912,14.24518922263425,False,False
M0001,G01,2025-01-08 19:00:00,2.6322249037022654,11.91583225942645,False,False
M0001,G01,2025-01-08 20:00:00,2.8573637271829755,10.769176992828896,False,False
M0001,G01,2025-01-08 21:00:00,2.2135713860076454,14.082426051231344,False,False
M0001,G01,2025-01-08 22:00:00,2.307930906059807,13.368945384963034,False,False
M0001,G01,2025-01-08 23:00:00,1.9852086325836367,10.922126285750341,False,False
M0001,G01,2025-01-09 00:00:00,1.6022381754483759,9.985344570913396,False,False
M0001,G01,2025-01-09 01:00:00,1.3290451790073268,11.626622714441577,False,False
M0001,G01,2025-01-09 02:00:00,1.415508322238201,8.80501909727345,False,False
M0001,G01,2025-01-09 03:00:00,1.194053296516834,7.5117691108630735,False,False
M0001,G01,2025-01-09 04:00:00,1.1127621162472676,11.263924799617405,False,False
M0001,G01,2025-01-09 05:00:00,1.0764317115698374,8.400053774253855,False,False
M0001,G01,2025-01-09 06:00:00,1.3185870637632862,10.347675343492329,False,False
M0001,G01,2025-01-09 07:00:00,0.8761449195666059,11.848258496743899,False,False
M0001,G01,2025-01-09 08:00:00,1.1590269230924464,13.10940741445124,False,False
M0001,G01,2025-01-09 09:00:00,1.096773676299716,14.22036474352192,False,False
M0001,G01,2025-01-09 10:00:00,1.4134575109208876,13.468204154601748,False,False
M0001,G01,2025-01-09 11:00:00,1.6175194326399382,15.691317286464788,False,False
M0001,G01,2025-01-09 12:00:00,1.5810969218829247,11.928395209696653,False,False
M0001,G01,2025-01-09 13:00:00,2.0627865738316755,15.943365926867145,False,False
M0001,G01,2025-01-09 14:00:00,2.7620589802262985,13.952717036319505,False,False
M0001,G01,2025-01-09 15:00:00,2.382545476467819,13.621810268914073,False,False
M0001,G01,2025-01-09 16:00:00,2.582902672933037,14.385271155655023,False,False
M0001,G01,2025-01-09 17:00:00,2.9023505438664374,13.897885669481227,False,False
M0001,G01,2025-01-09 18:00:00,2.5220210186995056,14.313464347740936,False,False
M0001,G01,2025-01-09 19:00:00,2.668188064952109,11.466065912880804,False,False
M0001,G01,2025-01-09 20:00:00,1.9805708530614532,12.484505710277379,False,False
M0001,G01,2025-01-09 21:00:00,2.7901525521621506,10.555131528401745,False,False
M0001,G01,2025-01-09 22:00:00,2.3448004764508754,10.694429538354358,False,False
M0001,G01,2025-01-09 23:00:00,1.8332443945240628,11.529999677659564,False,False
M0001,G01,2025-01-10 00:00:00,1.8158059005115605,11.56984320217549,False,False
M0001,G01,2025-01-10 01:00:00,1.4431089897855045,11.834358408939408,False,False
M0001,G01,2025-01-10 02:00:00,1.3619309273737172,9.800184618964492,False,False
M0001,G01,2025-01-10 03:00:00,1.3611193810314404,9.323952643599357,False,False
M0001,G01,2025-01-10 04:00:00,0.9557054242617733,10.304856228123546,False,False
M0001,G01,2025-01-10 05:00:00,1.1102584379595102,11.458625605042146,False,False
M0001,G01,2025-01-10 06:00:00,0.8782727041807865,11.089021224447922,False,False
M0001,G01,2025-01-10 07:00:00,1.0654990002507676,10.157882192891181,False,False
M0001,G01,2025-01-10 08:00:00,1.3487886034692034,13.287916654292873,False,False
M0001,G01,2025-01-10 09:00:00,1.4426668229199142,13.341742481458782,False,False
M0001,G01,2025-01-10 10:00:00,1.3981036675836866,16.189537107380428,False,False
M0001,G01,2025-01-10 11:00:00,1.4381357954048077,16.868876149834083,False,False
M0001,G01,2025-01-10 12:00:00,1.7921753814555212,13.999845700445015,False,False
M0001,G01,2025-01-10 13:00:00,2.133556243763223,13.931586211873464,False,False
M0001,G01,2025-01-10 14:00:00,2.3657887216275193,13.485599764165558,False,False
M0001,G01,2025-01-10 15:00:00,2.3515169742227924,14.700747003818833,False,False
M0001,G01,2025-01-10 16:00:00,2.4319915366789506,15.357972048260796,False,False
M0001,G01,2025-01-10 17:00:00,2.4325607808129157,16.157771348551105,False,False
M0001,G01,2025-01-10 18:00:00,2.390135505105712,12.299954154300455,False,False
M0001,G01,2025-01-10 19:00:00,2.5514844757295716,12.654581270811203,False,False
M0001,G01,2025-01-10 20:00:00,3.152431023955648,9.89893259321655,False,False
M0001,G01,2025-01-10 21:00:00,2.155545704137372,11.543347511865646,False,False
M0001,G01,2025-01-10 22:00:00,2.339077353621269,10.537369819116545,False,False
M0001,G01,2025-01-10 23:00:00,1.9171420246109638,10.963532298169618,False,False
M0001,G01,2025-01-11 00:00:00,2.051456923249782,10.469312042185267,True,False
M0001,G01,2025-01-11 01:00:00,1.6562534524531225,10.918897763074504,True,False
M0001,G01,2025-01-11 02:00:00,1.9136245044007487,8.12528229770424,True,False
M0001,G01,2025-01-11 03:00:00,1.4876560839435502,8.790514679468604,True,False
M0001,G01,2025-01-11 04:00:00,0.9020817143440955,13.562867919012273,True,False
M0001,G01,2025-01-11 05:00:00,1.2517692105831617,9.537338382301815,True,False
M0001,G01,2025-01-11 06:00:00,1.055033450266865,10.288662857957496,True,False
M0001,G01,2025-01-11 07:00:00,0.9509638642837019,14.758548645314656,True,False
M0001,G01,2025-01-11 08:00:00,1.1589047692155088,16.24586273822281,True,False
M0001,G01,2025-01-11 09:00:00,1.427349688189578,11.665947648126352,True,False
M0001,G01,2025-01-11 10:00:00,1.7643692648636926,13.390288177083725,True,False
M0001,G01,2025-01-11 11:00:00,1.5849233428472234,15.28401226110914,True,False
M0001,G01,2025-01-11 12:00:00,1.829397835124383,17.030420786495075,True,False
M0001,G01,2025-01-11 13:00:00,2.109006751354833,14.190114518190244,True,False
M0001,G01,2025-01-11 14:00:00,2.233616719644412,15.330129664117853,True,False
M0001,G01,2025-01-11 15:00:00,2.8175654344583374,15.949622383695248,True,False
M0001,G01,2025-01-11 16:00:00,2.810121536873628,15.854330338783234,True,False
M0001,G01,2025-01-11 17:00:00,3.2755300873920326,14.295224427366737,True,False
M0001,G01,2025-01-11 18:00:00,3.593327997058668,13.2614293572723,True,False
M0001,G01,2025-01-11 19:00:00,2.621375166813827,12.507748496452738,True,False
M0001,G01,2025-01-11 20:00:00,2.847501191562444,12.253242593499234,True,False
M0001,G01,2025-01-11 21:00:00,2.440062269746332,10.99516318578765,True,False
M0001,G01,2025-01-11 22:00:00,2.300444991621267,11.295505470905645,True,False
M0001,G01,2025-01-11 23:00:00,2.2149326796254676,9.844741262258943,True,False
M0001,G01,2025-01-12 00:00:00,1.7390511594629903,11.379677045830203,True,False
M0001,G01,2025-01-12 01:00:00,1.492880862385232,11.616326831796373,True,False
M0001,G01,2025-01-12 02:00:00,1.4933316107991152,10.470906878290231,True,False
M0001,G01,2025-01-12 03:00:00,1.1196459578585978,11.269951776005978,True,False
M0001,G01,2025-01-12 04:00:00,1.2656379032027123,11.021468257137064,True,False
M0001,G01,2025-01-12 05:00:00,0.9846461285663977,11.343165922973839,True,False
M0001,G01,2025-01-12 06:00:00,1.4342819970452965,11.041852257321297,True,False
M0001,G01,2025-01-12 07:00:00,1.045837234156488,12.993620504161155,True,False
M0001,G01,2025-01-12 08:00:00,1.30851203047846,11.782087079923459,True,False
M0001,G01,2025-01-12 09:00:00,1.1182975141348885,15.929438126249151,True,False
M0001,G01,2025-01-12 10:00:00,1.759517835782721,15.00072851963392,True,False
M0001,G01,2025-01-12 11:00:00,1.920639261870178,15.201620448341433,True,False
M0001,G01,2025-01-12 12:00:00,2.0918769479532724,14.199886040623568,True,False
M0001,G01,2025-01-12 13:00:00,1.912405956198546,14.555494605645775,True,False
M0001,G01,2025-01-12 14:00:00,2.4220146432579592,17.475996408975565,True,False
M0001,G01,2025-01-12 15:00:00,2.235065195718562,15.784308828933787,True,False
M0001,G01,2025-01-12 16:00:00,3.035009968532297,15.443862723740947,True,False
M0001,G01,2025-01-12 17:00:00,3.217910679697801,12.869651993778575,True,False
M0001,G01,2025-01-12 18:00:00,2.706329674534394,15.051775028116026,True,False
M0001,G01,2025-01-12 19:00:00,2.0362817532294666,14.14446336180023,True,False
M0001,G01,2025-01-12 20:00:00,2.5529103620877374,12.113359006091377,True,False
M0001,G01,2025-01-12 21:00:00,2.91597455476658,11.461044614217416,True,False
M0001,G01,2025-01-12 22:00:00,2.681143394441321,12.422107633757442,True,False
M0001,G01,2025-01-12 23:00:00,2.458577867542877,11.586701558315642,True,False
M0001,G01,2025-01-13 00:00:00,1.5846019010638015,10.124028751914048,False,False
M0001,G01,2025-01-13 01:00:00,1.6314662097236365,11.0650401696117,False,False
M0001,G01,2025-01-13 02:00:00,1.5343229221615533,10.664003911742311,False,False
M0001,G01,2025-01-13 03:00:00,0.9932000237119106,10.936316985391445,False,False
M0001,G01,2025-01-13 04:00:00,1.0159124836421973,12.33665872202169,False,False
M0001,G01,2025-01-13 05:00:00,1.1832766514370232,7.839733501533111,False,False
M0001,G01,2025-01-13 06:00:00,0.9830656161893286,11.314041987041689,False,False
M0001,G01,2025-01-13 07:00:00,0.8203232001083216,12.953158117441436,False,False
M0001,G01,2025-01-13 08:00:00,1.0990878360144891,12.994473796828643,False,False
M0001,G01,2025-01-13 09:00:00,1.2343732862596881,13.536599832385512,False,False
M0001,G01,2025-01-13 10:00:00,1.5841609670258023,11.638149689491327,False,False
M0001,G01,2025-01-13 11:00:00,1.4966046958418824,15.176420834108697,False,False
M0001,G01,2025-01-13 12:00:00,1.7202278492860268,17.409801236649944,False,False
M0001,G01,2025-01-13 13:00:00,2.007327842930917,14.913839545257588,False,False
M0001,G01,2025-01-13 14:00:00,2.2882982354052435,15.965029381582466,False,False
M0001,G01,2025-01-13 15:00:00,2.260365823154142,15.873685174125088,False,False
M0001,G01,2025-01-13 16:00:00,2.3308410313145083,15.283489094364944,False,False
M0001,G01,2025-01-13 17:00:00,2.6497097083119914,13.826968292034435,False,False
M0001,G01,2025-01-13 18:00:00,2.077710723319887,14.024920142771874,False,False
M0001,G01,2025-01-13 19:00:00,2.5300391142510907,15.546558128397491,False,False
M0001,G01,2025-01-13 20:00:00,2.439730253059169,13.739437331109063,False,False
M0001,G01,2025-01-13 21:00:00,2.149882397171378,15.275844997369182,False,False
M0001,G01,2025-01-13 22:00:00,2.3514092634012234,13.051752287565694,False,False
M0001,G01,2025-01-13 23:00:00,1.5667305275818753,12.44234794074357,False,False
M0001,G01,2025-01-14 00:00:00,1.3433035708398346,12.887706977122383,False,False
M0001,G01,2025-01-14 01:00:00,1.6055610213500893,11.364083916851287,False,False
M0001,G01,2025-01-14 02:00:00,1.354072345439528,11.239837151300003,False,False
M0001,G01,2025-01-14 03:00:00,1.2285538623256576,10.73904476549808,False,False
M0001,G01,2025-01-14 04:00:00,0.9848923068393011,11.91958706332186,False,False
M0001,G01,2025-01-14 05:00:00,1.1037301378727733,10.638878984451514,False,False
M0001,G01,2025-01-14 06:00:00,1.0279488329926885,13.12129048745051,False,False
M0001,G01,2025-01-14 07:00:00,1.1731348921268303,10.663912173260538,False,False
M0001,G01,2025-01-14 08:00:00,1.0508178061366327,14.106406699413682,False,False
M0001,G01,2025-01-14 09:00:00,1.0273765802833439,12.904101829177987,False,False
M0001,G01,2025-01-14 10:00:00,1.4893430861055073,15.481290134090012,False,False
M0001,G01,2025-01-14 11:00:00,1.788326359475944,16.06443537778709,False,False
M0001,G01,2025-01-14 12:00:00,1.921265283416188,18.2915781127966,False,False
M0001,G01,2025-01-14 13:00:00,1.8231012133894124,17.978582240992438,False,False
M0001,G01,2025-01-14 14:00:00,2.4991706070904325,13.602491765969303,False,False
M0001,G01,2025-01-14 15:00:00,2.5392436773591154,16.33435345185619,False,False
M0001,G01,2025-01-14 16:00:00,2.9397633318656835,14.162763733836783,False,False
M0001,G01,2025-01-14 17:00:00,2.3267979732162574,14.352439934042293,False,False
M0001,G01,2025-01-14 18:00:00,2.4140120363152078,16.562003961083786,False,False
M0001,G01,2025-01-14 19:00:00,2.630226392839866,14.725279042962159,False,False
M0001,G01,2025-01-14 20:00:00,2.5930110708263605,12.498713963800256,False,False
M0001,G01,2025-01-14 21:00:00,2.2440336847697675,11.214557581390528,False,False
M0001,G01,2025-01-14 22:00:00,2.3965628185831993,11.372516296840729,False,False
M0001,G01,2025-01-14 23:00:00,2.3651161733242105,9.28278088180388,False,False
M0001,G01,2025-01-15 00:00:00,1.8592003756290358,10.804366468069892,False,False
M0001,G01,2025-01-15 01:00:00,1.6017434713247165,11.269422623862237,False,False
M0001,G01,2025-01-15 02:00:00,1.2741929096306555,12.036505862266225,False,False
M0001,G01,2025-01-15 03:00:00,1.3324804841391447,11.768127883074506,False,False
M0001,G01,2025-01-15 04:00:00,1.056688727430612,8.931031075445269,False,False
M0001,G01,2025-01-15 05:00:00,0.9106009529970228,12.135830962149415,False,False
M0001,G01,2025-01-15 06:00:00,0.9869487926730541,11.956588688324882,False,False
